pool_id,Year,MMWR_Week,Date_Collected,Zip_Code,county,county_code,Collected,Tested,WNV,Pools
201-15100,2018,28,2-Jul-18,26039,Crawford,26039,1,1,NEG,1
201-15101,2018,28,2-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15102,2018,28,2-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15103,2018,28,2-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15104,2018,28,2-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15105,2018,28,2-Jul-18,26081,Kent,26081,1,1,NEG,1
201-15106,2018,28,2-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15107,2018,28,2-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15108,2018,28,2-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15109,2018,28,2-Jul-18,26127,Oceana,26127,1,1,NEG,1
201-15110,2018,28,3-Jul-18,26087,Lapeer,26087,1,1,NEG,1
201-15111,2018,28,3-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15112,2018,28,3-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15113,2018,28,3-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15114,2018,28,3-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15115,2018,28,3-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15116,2018,28,3-Jul-18,26103,Marquette,26103,1,1,NEG,1
201-15117,2018,28,3-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15118,2018,28,3-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15119,2018,28,3-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15120,2018,28,3-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15121,2018,28,3-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15122,2018,28,3-Jul-18,26043,Dickinson,26043,1,1,NEG,1
201-15123,2018,28,3-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15124,2018,28,3-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15125,2018,28,3-Jul-18,26103,Marquette,26103,1,1,NEG,1
201-15126,2018,28,3-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15127,2018,28,3-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15128,2018,28,3-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15129,2018,28,3-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15130,2018,28,3-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15131,2018,28,3-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15132,2018,28,3-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15133,2018,28,3-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15134,2018,28,3-Jul-18,26131,Ontonagon,26131,1,1,NEG,1
201-15135,2018,28,3-Jul-18,26055,Grand Traverse,26055,1,1,NEG,1
201-15136,2018,28,3-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15137,2018,28,4-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15138,2018,28,4-Jul-18,26029,Charlevoix,26029,1,1,NEG,1
201-15139,2018,28,4-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15140,2018,28,4-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15141,2018,28,4-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15142,2018,28,4-Jul-18,26091,Lenawee,26091,1,1,NEG,1
201-15143,2018,28,4-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15144,2018,28,4-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15145,2018,28,4-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15146,2018,28,4-Jul-18,26149,St Joseph,26149,1,1,NEG,1
201-15147,2018,28,4-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15148,2018,28,4-Jul-18,26055,Grand Traverse,26055,1,1,NEG,1
201-15149,2018,28,4-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15150,2018,28,4-Jul-18,26085,Lake,26085,1,1,NEG,1
201-15151,2018,28,4-Jul-18,26041,Delta,26041,1,1,POS,1
201-15152,2018,28,5-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15153,2018,28,5-Jul-18,26001,Alcona,26001,1,1,NEG,1
201-15154,2018,28,5-Jul-18,26147,St Clair,26147,1,1,NEG,1
201-15155,2018,28,5-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15156,2018,28,5-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15157,2018,28,5-Jul-18,26127,Oceana,26127,1,1,NEG,1
201-15158,2018,28,5-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15159,2018,28,5-Jul-18,26109,Menominee,26109,1,1,NEG,1
201-15160,2018,28,5-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15161,2018,28,5-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15162,2018,28,5-Jul-18,26085,Lake,26085,1,1,NEG,1
201-15163,2018,28,5-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15164,2018,28,5-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15165,2018,28,5-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15166,2018,28,5-Jul-18,26113,Missaukee,26113,1,1,NEG,1
201-15167,2018,28,5-Jul-18,26149,St Joseph,26149,1,1,NEG,1
201-15168,2018,28,5-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15169,2018,28,5-Jul-18,26085,Lake,26085,1,1,NEG,1
201-15170,2018,28,5-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15171,2018,28,5-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15172,2018,28,5-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15173,2018,28,5-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15174,2018,28,5-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15175,2018,28,5-Jul-18,26157,Tuscola,26157,1,1,NEG,1
201-15176,2018,28,5-Jul-18,26117,Montcalm,26117,1,1,NEG,1
201-15177,2018,28,5-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15178,2018,28,5-Jul-18,26039,Crawford,26039,1,1,NEG,1
201-15179,2018,28,6-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15180,2018,28,6-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15181,2018,28,6-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15182,2018,28,6-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15183,2018,28,6-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15184,2018,28,6-Jul-18,26059,Hillsdale,26059,1,1,NEG,1
201-15185,2018,28,6-Jul-18,26087,Lapeer,26087,1,1,NEG,1
201-15186,2018,28,6-Jul-18,26067,Ionia,26067,1,1,NEG,1
201-15187,2018,28,6-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15188,2018,28,6-Jul-18,26019,Benzie,26019,1,1,NEG,1
201-15189,2018,28,6-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15190,2018,28,6-Jul-18,26031,Cheboygan,26031,1,1,NEG,1
201-15191,2018,28,6-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15192,2018,28,6-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15193,2018,28,6-Jul-18,26087,Lapeer,26087,1,1,NEG,1
201-15194,2018,28,6-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15195,2018,28,6-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15196,2018,28,6-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15197,2018,28,6-Jul-18,26055,Grand Traverse,26055,1,1,NEG,1
201-15198,2018,28,6-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15199,2018,28,6-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15200,2018,28,6-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15201,2018,28,6-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15202,2018,28,6-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15203,2018,28,6-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15204,2018,28,6-Jul-18,26037,Clinton,26037,1,1,NEG,1
201-15205,2018,28,6-Jul-18,26103,Marquette,26103,1,1,NEG,1
201-15206,2018,28,6-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15207,2018,28,6-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15208,2018,28,6-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15209,2018,28,6-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15210,2018,28,6-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15211,2018,28,6-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15212,2018,28,6-Jul-18,26111,Midland,26111,1,1,NEG,1
201-15213,2018,28,6-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15214,2018,28,6-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15215,2018,28,6-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15216,2018,28,6-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15217,2018,28,6-Jul-18,26061,Houghton,26061,1,1,NEG,1
201-15218,2018,28,6-Jul-18,26031,Cheboygan,26031,1,1,NEG,1
201-15219,2018,28,6-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15220,2018,28,6-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15221,2018,28,6-Jul-18,26127,Oceana,26127,1,1,NEG,1
201-15222,2018,28,6-Jul-18,26079,Kalkaska,26079,1,1,NEG,1
201-15223,2018,28,6-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15224,2018,28,6-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15225,2018,28,6-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15226,2018,28,6-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15227,2018,28,6-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15228,2018,28,7-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15229,2018,28,7-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15230,2018,28,7-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15231,2018,28,7-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15232,2018,28,7-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15233,2018,28,7-Jul-18,26119,Montmorency,26119,1,1,NEG,1
201-15234,2018,28,7-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15235,2018,28,7-Jul-18,26117,Montcalm,26117,1,1,NEG,1
201-15236,2018,28,8-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15237,2018,28,8-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15238,2018,28,8-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15239,2018,28,8-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15240,2018,28,8-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15241,2018,28,8-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15242,2018,28,8-Jul-18,26061,Houghton,26061,1,1,NEG,1
201-15243,2018,28,8-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15244,2018,28,8-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15245,2018,28,8-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15246,2018,28,8-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15247,2018,28,8-Jul-18,26097,Mackinac,26097,1,1,NEG,1
201-15248,2018,28,8-Jul-18,26127,Oceana,26127,1,1,POS,1
201-15249,2018,28,9-Jul-18,26113,Missaukee,26113,1,1,POS,1
201-15250,2018,28,9-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15251,2018,28,9-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15252,2018,28,9-Jul-18,26097,Mackinac,26097,1,1,NEG,1
201-15253,2018,28,9-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15254,2018,28,9-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15255,2018,28,9-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15256,2018,28,9-Jul-18,26019,Benzie,26019,1,1,NEG,1
201-15257,2018,28,9-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15258,2018,28,9-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15259,2018,28,9-Jul-18,26155,Shiawassee,26155,1,1,NEG,1
201-15260,2018,28,9-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15261,2018,28,9-Jul-18,26079,Kalkaska,26079,1,1,NEG,1
201-15262,2018,28,9-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15263,2018,28,9-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15264,2018,28,9-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15265,2018,28,9-Jul-18,26075,Jackson,26075,1,1,NEG,1
201-15266,2018,28,9-Jul-18,26053,Gogebic,26053,1,1,NEG,1
201-15267,2018,28,9-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15268,2018,28,9-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15269,2018,28,9-Jul-18,26131,Ontonagon,26131,1,1,NEG,1
201-15270,2018,28,9-Jul-18,26111,Midland,26111,1,1,NEG,1
201-15271,2018,28,9-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15272,2018,28,9-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15273,2018,28,9-Jul-18,26081,Kent,26081,1,1,NEG,1
201-15274,2018,28,9-Jul-18,26037,Clinton,26037,1,1,NEG,1
201-15275,2018,28,9-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15276,2018,28,9-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15277,2018,28,9-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15278,2018,28,9-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15279,2018,28,9-Jul-18,26103,Marquette,26103,1,1,NEG,1
201-15280,2018,28,9-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15281,2018,28,9-Jul-18,26105,Mason,26105,1,1,NEG,1
201-15282,2018,28,9-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15283,2018,28,9-Jul-18,26149,St Joseph,26149,1,1,NEG,1
201-15284,2018,28,9-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15285,2018,28,9-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15286,2018,28,9-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15287,2018,28,9-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15288,2018,28,9-Jul-18,26043,Dickinson,26043,1,1,NEG,1
201-15289,2018,28,9-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15290,2018,28,9-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15291,2018,28,9-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15292,2018,28,9-Jul-18,26037,Clinton,26037,1,1,POS,1
201-15293,2018,28,10-Jul-18,26123,Newaygo,26123,1,1,POS,1
201-15294,2018,28,10-Jul-18,26083,Keweenaw,26083,1,1,POS,1
201-15295,2018,28,10-Jul-18,26069,Iosco,26069,1,1,POS,1
201-15296,2018,28,10-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15297,2018,28,10-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15298,2018,28,10-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15299,2018,28,10-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15300,2018,28,10-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15301,2018,28,10-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15302,2018,28,10-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15303,2018,28,10-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15304,2018,28,10-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15305,2018,28,10-Jul-18,26085,Lake,26085,1,1,NEG,1
201-15306,2018,28,10-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15307,2018,28,10-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15308,2018,28,10-Jul-18,26087,Lapeer,26087,1,1,NEG,1
201-15309,2018,28,10-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15310,2018,28,10-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15311,2018,28,10-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15312,2018,28,10-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15313,2018,28,10-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15314,2018,28,10-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15315,2018,28,10-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15316,2018,28,10-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15317,2018,28,10-Jul-18,26091,Lenawee,26091,1,1,NEG,1
201-15318,2018,28,10-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15319,2018,28,10-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15320,2018,28,10-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15321,2018,28,10-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15322,2018,28,10-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15323,2018,28,10-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15324,2018,28,10-Jul-18,26081,Kent,26081,1,1,NEG,1
201-15325,2018,28,10-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15326,2018,28,10-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15327,2018,28,10-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15328,2018,28,10-Jul-18,26009,Antrim,26009,1,1,NEG,1
201-15329,2018,28,10-Jul-18,26105,Mason,26105,1,1,NEG,1
201-15330,2018,28,10-Jul-18,26091,Lenawee,26091,1,1,NEG,1
201-15331,2018,28,10-Jul-18,26049,Genesee,26049,1,1,NEG,1
201-15332,2018,28,10-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15333,2018,28,10-Jul-18,26031,Cheboygan,26031,1,1,NEG,1
201-15334,2018,28,10-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15335,2018,28,10-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15336,2018,28,10-Jul-18,26055,Grand Traverse,26055,1,1,NEG,1
201-15337,2018,28,10-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15338,2018,28,10-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15339,2018,28,10-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15340,2018,28,10-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15341,2018,28,10-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15342,2018,28,10-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15343,2018,28,10-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15344,2018,28,10-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15345,2018,28,10-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15346,2018,28,10-Jul-18,26147,St Clair,26147,1,1,NEG,1
201-15347,2018,28,10-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15348,2018,28,10-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15349,2018,28,10-Jul-18,26039,Crawford,26039,1,1,NEG,1
201-15350,2018,28,10-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15351,2018,28,10-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15352,2018,28,10-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15353,2018,28,10-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15354,2018,28,10-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15355,2018,28,10-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15356,2018,28,10-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15357,2018,28,10-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15358,2018,28,10-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15359,2018,28,10-Jul-18,26061,Houghton,26061,1,1,NEG,1
201-15360,2018,28,10-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15361,2018,28,10-Jul-18,26155,Shiawassee,26155,1,1,NEG,1
201-15362,2018,28,10-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15363,2018,28,10-Jul-18,26069,Iosco,26069,1,1,NEG,1
201-15364,2018,28,10-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15365,2018,28,10-Jul-18,26043,Dickinson,26043,1,1,NEG,1
201-15366,2018,28,10-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15367,2018,28,10-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15368,2018,28,10-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15369,2018,28,10-Jul-18,26113,Missaukee,26113,1,1,NEG,1
201-15370,2018,28,10-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15371,2018,28,10-Jul-18,26053,Gogebic,26053,1,1,NEG,1
201-15372,2018,28,10-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15373,2018,28,10-Jul-18,26001,Alcona,26001,1,1,NEG,1
201-15374,2018,28,10-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15375,2018,28,10-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15376,2018,28,10-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15377,2018,28,10-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15378,2018,28,10-Jul-18,26029,Charlevoix,26029,1,1,NEG,1
201-15379,2018,28,10-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15380,2018,28,10-Jul-18,26119,Montmorency,26119,1,1,POS,1
201-15381,2018,28,11-Jul-18,26041,Delta,26041,1,1,POS,1
201-15382,2018,28,11-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15383,2018,28,11-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15384,2018,28,11-Jul-18,26157,Tuscola,26157,1,1,NEG,1
201-15385,2018,28,11-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15386,2018,28,11-Jul-18,26019,Benzie,26019,1,1,NEG,1
201-15387,2018,28,11-Jul-18,26081,Kent,26081,1,1,NEG,1
201-15388,2018,28,11-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15389,2018,28,11-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15390,2018,28,11-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15391,2018,28,11-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15392,2018,28,11-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15393,2018,28,11-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15394,2018,28,11-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15395,2018,28,11-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15396,2018,28,11-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15397,2018,28,11-Jul-18,26075,Jackson,26075,1,1,NEG,1
201-15398,2018,28,11-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15399,2018,28,11-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15400,2018,28,11-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15401,2018,28,11-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15402,2018,28,11-Jul-18,26111,Midland,26111,1,1,NEG,1
201-15403,2018,28,11-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15404,2018,28,11-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15405,2018,28,11-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15406,2018,28,11-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15407,2018,28,11-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15408,2018,28,11-Jul-18,26147,St Clair,26147,1,1,NEG,1
201-15409,2018,28,11-Jul-18,26113,Missaukee,26113,1,1,NEG,1
201-15410,2018,28,11-Jul-18,26147,St Clair,26147,1,1,NEG,1
201-15411,2018,28,11-Jul-18,26037,Clinton,26037,1,1,NEG,1
201-15412,2018,28,11-Jul-18,26105,Mason,26105,1,1,NEG,1
201-15413,2018,28,11-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15414,2018,28,11-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15415,2018,28,11-Jul-18,26069,Iosco,26069,1,1,NEG,1
201-15416,2018,28,11-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15417,2018,28,11-Jul-18,26147,St Clair,26147,1,1,NEG,1
201-15418,2018,28,11-Jul-18,26049,Genesee,26049,1,1,NEG,1
201-15419,2018,28,11-Jul-18,26079,Kalkaska,26079,1,1,NEG,1
201-15420,2018,28,11-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15421,2018,28,11-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15422,2018,28,11-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15423,2018,28,11-Jul-18,26019,Benzie,26019,1,1,NEG,1
201-15424,2018,28,11-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15425,2018,28,11-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15426,2018,28,11-Jul-18,26129,Ogemaw,26129,1,1,POS,1
201-15427,2018,28,12-Jul-18,26007,Alpena,26007,1,1,POS,1
201-15428,2018,28,12-Jul-18,26027,Cass,26027,1,1,POS,1
201-15429,2018,28,12-Jul-18,26053,Gogebic,26053,1,1,POS,1
201-15430,2018,28,12-Jul-18,26079,Kalkaska,26079,1,1,POS,1
201-15431,2018,28,12-Jul-18,26137,Otsego,26137,1,1,POS,1
201-15432,2018,28,12-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15433,2018,28,12-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15434,2018,28,12-Jul-18,26105,Mason,26105,1,1,NEG,1
201-15435,2018,28,12-Jul-18,26037,Clinton,26037,1,1,NEG,1
201-15436,2018,28,12-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15437,2018,28,12-Jul-18,26155,Shiawassee,26155,1,1,NEG,1
201-15438,2018,28,12-Jul-18,26149,St Joseph,26149,1,1,NEG,1
201-15439,2018,28,12-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15440,2018,28,12-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15441,2018,28,12-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15442,2018,28,12-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15443,2018,28,12-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15444,2018,28,12-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15445,2018,28,12-Jul-18,26059,Hillsdale,26059,1,1,NEG,1
201-15446,2018,28,12-Jul-18,26155,Shiawassee,26155,1,1,NEG,1
201-15447,2018,28,12-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15448,2018,28,12-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15449,2018,28,12-Jul-18,26029,Charlevoix,26029,1,1,NEG,1
201-15450,2018,28,12-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15451,2018,28,12-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15452,2018,28,12-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
